user_id,task_id,task_type,task_complexity,estimated_duration,start_hour,time_since_last_break,previous_task_type,interruptions,energy_level,completed
43,T119,deep,3,15,9,114,admin,3,3,0
43,T120,routine,3,97,11,157,deep,2,1,0
43,T121,deep,3,110,20,70,routine,1,3,0
43,T122,routine,1,107,6,115,deep,2,2,0
43,T123,admin,4,62,18,95,routine,1,3,0
43,T124,admin,1,115,20,175,admin,3,3,0
43,T125,routine,5,29,10,5,admin,3,2,0
43,T126,creative,5,36,21,46,routine,2,3,0
43,T127,creative,3,94,19,161,creative,0,3,1
43,T128,routine,1,119,11,118,creative,1,1,0
43,T129,routine,3,88,20,86,routine,3,1,0
43,T130,creative,1,85,6,154,routine,1,3,0
43,T131,creative,3,59,19,9,creative,1,2,0
43,T132,deep,3,64,17,159,creative,5,3,0
43,T133,routine,3,65,19,40,deep,2,3,0
43,T134,admin,3,109,15,105,routine,3,3,0
43,T135,deep,3,26,12,131,admin,0,2,1
43,T136,admin,4,37,14,41,deep,2,3,1
43,T137,deep,5,108,7,80,admin,5,1,1
43,T138,admin,1,65,17,149,deep,4,1,1
43,T139,routine,2,116,7,80,admin,3,2,0
43,T140,admin,1,117,18,7,routine,1,3,0
43,T141,routine,1,81,6,92,admin,2,2,0
43,T142,routine,1,34,7,7,routine,2,3,0
43,T143,creative,4,96,9,121,routine,1,3,0
43,T144,deep,5,50,16,81,creative,3,3,0
43,T145,admin,1,103,18,30,deep,1,1,0
43,T146,deep,2,14,19,28,admin,1,1,0
43,T147,creative,2,114,14,129,deep,4,2,0
43,T148,deep,2,16,22,159,creative,1,1,0
43,T149,routine,4,88,22,20,deep,1,3,0
43,T150,creative,1,118,17,154,routine,2,2,1
43,T151,creative,5,35,22,171,creative,3,2,0
43,T152,admin,3,38,22,83,creative,1,3,0
43,T153,routine,5,18,19,173,admin,3,3,0
43,T154,deep,5,83,21,127,routine,2,3,0
43,T155,routine,5,46,22,100,deep,3,3,0
43,T156,creative,5,54,6,46,routine,0,1,0
43,T157,admin,4,69,18,36,creative,2,2,0
43,T158,routine,5,81,16,24,admin,0,2,0
43,T159,routine,3,68,12,77,routine,1,2,0
43,T160,creative,1,14,15,146,routine,0,1,0
43,T161,routine,5,28,8,81,creative,0,2,0
43,T162,routine,1,85,8,118,routine,1,2,1
43,T163,creative,3,118,21,26,routine,2,2,0
43,T164,routine,5,20,19,178,creative,3,1,0
43,T165,routine,3,44,8,64,routine,1,2,0
43,T166,deep,5,102,11,163,routine,1,2,0
43,T167,admin,1,51,9,24,deep,3,2,0
43,T168,admin,4,19,17,163,admin,0,3,0
43,T169,deep,5,99,21,111,admin,3,1,0
43,T170,creative,3,32,9,28,deep,1,1,0
43,T171,routine,1,62,6,116,creative,3,2,1
43,T172,admin,2,108,11,157,routine,1,3,1
43,T173,routine,3,109,20,45,admin,1,3,1
43,T174,admin,4,67,9,9,routine,0,1,0
43,T175,deep,4,100,18,74,admin,5,1,0
43,T176,deep,2,110,11,0,deep,6,2,0
43,T177,admin,2,104,7,168,deep,4,3,1
43,T178,routine,4,65,9,128,admin,2,1,0
43,T179,deep,3,20,20,128,routine,1,2,0
43,T180,deep,5,85,18,94,deep,1,1,0
43,T181,routine,4,36,17,25,deep,1,3,0
43,T182,admin,5,50,20,82,routine,2,3,0
43,T183,creative,3,14,7,103,admin,5,1,0
43,T184,routine,2,78,12,161,creative,3,2,0
43,T185,creative,5,52,12,107,routine,1,3,1
43,T186,admin,1,95,8,7,creative,2,3,1
43,T187,creative,3,105,6,46,admin,2,3,0
43,T188,admin,4,65,17,98,creative,1,3,0
43,T189,admin,5,39,6,1,admin,2,3,0
43,T190,admin,1,83,7,136,admin,1,3,1
43,T191,routine,3,22,11,152,admin,1,2,0
43,T192,admin,2,101,22,126,routine,0,2,0
43,T193,admin,1,114,21,111,admin,0,3,1
43,T194,creative,5,59,21,169,admin,1,3,0
43,T195,routine,4,37,16,49,creative,0,3,1
43,T196,deep,5,46,6,136,routine,4,2,0
43,T197,deep,2,37,10,140,deep,1,2,1
43,T198,deep,4,108,21,139,deep,2,1,0
43,T199,deep,3,68,14,108,deep,2,3,0
44,T0,routine,5,43,19,140,creative,2,3,0
44,T1,creative,5,86,12,127,routine,2,3,0
44,T2,routine,4,54,21,167,creative,2,3,0
44,T3,creative,2,106,11,103,routine,2,2,0
44,T4,admin,3,34,22,170,creative,2,1,0
44,T5,creative,2,79,18,123,admin,0,3,0
44,T6,deep,3,112,12,126,creative,3,3,0
44,T7,creative,5,27,19,148,deep,4,3,0
44,T8,routine,1,103,18,75,creative,2,1,0
44,T9,admin,5,98,12,90,routine,0,2,0
44,T10,admin,5,98,18,36,admin,1,2,0
44,T11,admin,2,16,18,47,admin,5,1,0
44,T12,routine,2,67,10,23,admin,1,2,0
44,T13,creative,4,53,13,74,routine,5,3,0
44,T14,admin,5,101,15,131,creative,3,1,0
44,T15,routine,4,43,12,131,admin,1,3,0
44,T16,admin,3,59,9,146,routine,0,2,0
44,T17,admin,3,92,14,61,admin,2,3,0
44,T18,routine,4,66,14,97,admin,2,1,0
44,T19,deep,1,91,7,127,routine,2,1,1
44,T20,creative,4,99,10,111,deep,3,2,0
44,T21,deep,2,13,20,38,creative,1,2,0
44,T22,creative,5,47,9,61,deep,2,2,0
44,T23,routine,5,59,7,101,creative,3,2,0
44,T24,admin,2,24,15,116,routine,1,2,0
44,T25,deep,4,90,17,61,admin,3,3,0
44,T26,admin,4,43,11,39,deep,4,2,0
44,T27,creative,2,110,21,106,admin,1,3,1
44,T28,routine,2,101,15,23,creative,5,1,0
44,T29,admin,5,26,19,111,routine,3,2,0
44,T30,admin,1,99,12,95,admin,0,2,1
44,T31,creative,5,91,12,33,admin,3,3,0
44,T32,deep,3,102,18,38,creative,2,3,1
44,T33,admin,2,20,7,165,deep,4,2,0
44,T34,routine,5,78,15,59,admin,3,2,0
44,T35,routine,1,87,6,54,routine,2,3,1
44,T36,routine,3,67,9,29,routine,2,2,1
44,T37,admin,5,55,10,20,routine,3,1,0
44,T38,routine,2,49,12,45,admin,2,2,0
44,T39,creative,3,79,22,13,routine,3,3,0
44,T40,admin,1,53,13,112,creative,1,3,1
44,T41,admin,1,57,10,92,admin,3,1,0
44,T42,deep,2,68,8,17,admin,1,3,0
44,T43,admin,3,39,9,54,deep,1,1,0
44,T44,creative,1,62,13,69,admin,3,3,0
44,T45,creative,4,17,11,24,creative,1,1,0
44,T46,admin,2,116,12,35,creative,2,2,0
44,T47,routine,4,23,20,57,admin,4,1,0
44,T48,admin,1,37,10,87,routine,3,2,0
44,T49,deep,4,28,10,24,admin,1,2,0
44,T50,routine,5,15,6,72,deep,1,3,0
44,T51,routine,4,79,8,5,routine,2,2,0
44,T52,creative,3,89,17,14,routine,2,1,0
44,T53,deep,1,20,17,98,creative,5,1,0
44,T54,routine,5,88,13,109,deep,3,3,0
44,T55,routine,1,52,17,42,routine,1,2,0
44,T56,admin,3,74,12,163,routine,0,1,0
44,T57,routine,1,47,21,107,admin,2,1,0
44,T58,deep,5,116,17,96,routine,2,2,0
44,T59,routine,2,13,13,26,deep,0,3,0
44,T60,routine,2,76,14,28,routine,2,2,0
44,T61,deep,5,76,15,174,routine,2,3,0
44,T62,deep,3,82,19,65,deep,4,3,0
44,T63,routine,3,19,18,94,deep,1,2,0
44,T64,admin,2,76,9,120,routine,1,3,1
44,T65,admin,5,30,12,157,admin,1,1,0
44,T66,deep,2,23,13,88,admin,1,3,0
44,T67,deep,1,27,22,75,deep,4,2,0
44,T68,creative,1,23,12,74,deep,3,3,0
44,T69,creative,2,38,14,121,creative,1,1,0
44,T70,deep,3,97,20,174,creative,1,3,0
44,T71,creative,3,110,12,153,deep,3,1,0
44,T72,deep,5,56,10,44,creative,6,1,0
44,T73,deep,1,106,12,3,deep,1,3,1
44,T74,routine,2,52,20,133,deep,2,2,0
44,T75,creative,5,39,16,31,routine,1,1,0
44,T76,routine,3,32,11,105,creative,1,1,1
44,T77,routine,4,102,11,171,routine,6,3,0
44,T78,deep,1,84,19,15,routine,2,1,1
44,T79,deep,5,106,15,128,deep,0,2,0
44,T80,deep,3,21,12,154,deep,1,2,0
44,T81,admin,5,41,20,155,deep,3,2,0
44,T82,deep,4,114,22,170,admin,5,2,0
44,T83,routine,4,114,13,78,deep,5,3,0
44,T84,routine,5,47,22,64,routine,1,3,0
44,T85,deep,2,116,6,18,routine,2,1,0
44,T86,admin,3,35,11,6,deep,0,2,1
44,T87,deep,2,91,14,123,admin,2,2,1
44,T88,admin,5,74,15,177,deep,2,3,0
44,T89,routine,3,45,7,55,admin,0,1,1
44,T90,admin,4,71,22,155,routine,0,2,0
44,T91,admin,5,89,18,3,admin,5,1,0
44,T92,routine,1,91,6,94,admin,2,1,0
44,T93,deep,5,36,12,13,routine,3,2,0
44,T94,routine,1,37,21,76,deep,2,1,0
44,T95,creative,5,38,10,7,routine,0,3,0
44,T96,admin,3,19,15,61,creative,1,1,0
44,T97,deep,5,67,7,23,admin,0,1,0
44,T98,deep,1,30,20,149,deep,1,1,0
44,T99,deep,1,84,7,87,deep,2,1,0
44,T100,routine,3,90,19,79,deep,2,2,0
44,T101,deep,4,101,16,60,routine,5,3,0
44,T102,admin,2,44,18,24,deep,3,3,1
44,T103,admin,5,57,11,46,admin,1,2,0
44,T104,creative,5,65,15,49,admin,4,1,0
44,T105,deep,4,12,6,38,creative,6,1,0
44,T106,routine,4,20,11,64,deep,1,2,0
44,T107,admin,5,45,7,164,routine,2,2,1
44,T108,admin,5,22,22,24,admin,1,2,1
44,T109,admin,2,48,7,137,admin,3,3,0
44,T110,creative,2,102,17,0,admin,5,1,0
44,T111,admin,5,40,13,139,creative,2,1,0
44,T112,creative,4,60,18,175,admin,1,3,1
44,T113,routine,5,82,22,0,creative,1,1,0
44,T114,deep,2,104,15,84,routine,4,1,0
44,T115,routine,3,114,9,134,deep,2,2,0
44,T116,deep,3,86,8,137,routine,2,3,0
44,T117,routine,1,107,16,34,deep,1,2,1
44,T118,routine,2,64,10,61,routine,3,2,0
44,T119,creative,5,83,8,42,routine,1,2,0
44,T120,admin,1,88,6,107,creative,2,1,1
44,T121,admin,2,41,13,129,admin,3,3,0
44,T122,creative,2,27,9,154,admin,2,3,0
44,T123,admin,4,116,19,165,creative,1,1,1
44,T124,routine,1,70,8,175,admin,5,3,0
44,T125,admin,2,40,21,44,routine,2,2,0
44,T126,admin,3,56,7,36,admin,2,1,0
44,T127,routine,2,29,10,156,admin,0,2,1
44,T128,admin,3,56,11,25,routine,6,2,0
44,T129,creative,2,107,6,174,admin,1,1,0
44,T130,deep,4,105,14,108,creative,6,3,1
44,T131,deep,2,17,16,175,deep,5,1,0
44,T132,admin,1,12,10,16,deep,4,2,1
44,T133,deep,2,60,19,137,admin,3,1,0
44,T134,admin,1,36,20,153,deep,3,3,0
44,T135,admin,4,82,8,50,admin,3,2,0
44,T136,creative,1,36,17,35,admin,2,3,0
44,T137,admin,5,67,20,56,creative,3,1,0
44,T138,admin,2,94,12,28,admin,2,3,1
44,T139,deep,4,74,7,83,admin,4,1,0
44,T140,creative,4,110,16,74,deep,3,1,0
44,T141,routine,1,47,21,73,creative,2,1,0
44,T142,deep,1,102,11,53,routine,1,1,0
44,T143,deep,3,116,6,120,deep,3,3,1
44,T144,creative,5,35,12,43,deep,3,1,0
44,T145,deep,2,70,17,102,creative,2,3,1
44,T146,deep,4,119,17,155,deep,2,2,0
44,T147,routine,1,110,19,40,deep,3,3,1
44,T148,admin,5,118,8,176,routine,2,2,0
44,T149,routine,1,119,8,1,admin,0,1,0
44,T150,creative,1,84,11,34,routine,0,3,1
44,T151,admin,4,113,19,154,creative,2,1,0
44,T152,admin,5,41,7,43,admin,2,3,0
44,T153,admin,1,112,13,175,admin,3,3,0
44,T154,admin,1,48,14,160,admin,1,1,0
44,T155,admin,2,80,8,38,admin,7,1,0
44,T156,creative,1,82,19,177,admin,0,1,0
44,T157,creative,5,101,15,150,creative,1,2,0
44,T158,admin,4,63,9,66,creative,1,2,0
44,T159,routine,3,71,11,124,admin,2,1,0
44,T160,deep,4,86,18,66,routine,1,2,1
44,T161,creative,1,21,10,136,deep,3,3,0
44,T162,deep,5,114,22,139,creative,4,1,0
44,T163,admin,1,80,18,84,deep,1,1,1
44,T164,routine,3,97,14,51,admin,4,3,0
44,T165,creative,2,56,6,97,routine,2,3,0
44,T166,creative,3,83,17,161,creative,4,1,0
44,T167,admin,4,29,6,8,creative,0,2,0
44,T168,admin,1,65,10,84,admin,2,1,1
44,T169,deep,1,91,8,45,admin,0,2,1
44,T170,admin,3,99,9,106,deep,4,1,0
44,T171,routine,2,71,21,127,admin,1,1,0
44,T172,admin,4,50,18,171,routine,1,2,0
44,T173,creative,5,83,20,101,admin,2,1,0
44,T174,admin,5,69,19,35,creative,3,2,0
44,T175,routine,3,48,15,179,admin,1,3,0
44,T176,deep,1,19,14,87,routine,4,1,0
44,T177,routine,2,99,7,30,deep,0,3,1
44,T178,creative,1,91,8,86,routine,2,3,0
44,T179,creative,3,44,18,153,creative,2,3,1
44,T180,creative,1,71,7,104,creative,0,3,1
44,T181,deep,1,31,11,30,creative,0,1,0
44,T182,admin,5,58,9,154,deep,0,2,0
44,T183,creative,3,113,18,13,admin,1,3,0
44,T184,routine,2,106,7,22,creative,0,1,0
44,T185,admin,1,14,16,1,routine,2,3,1
44,T186,routine,1,58,17,99,admin,2,2,0
44,T187,routine,1,109,11,103,routine,4,2,0
44,T188,routine,1,63,20,46,routine,1,1,0
44,T189,deep,4,82,9,146,routine,3,3,0
44,T190,creative,2,54,21,84,deep,3,3,0
44,T191,creative,5,32,7,145,creative,2,2,0
44,T192,admin,5,26,16,145,creative,2,1,0
44,T193,routine,4,27,20,4,admin,1,2,0
44,T194,creative,2,82,20,119,routine,2,1,0
44,T195,creative,1,56,13,141,creative,3,2,1
44,T196,deep,4,87,17,107,creative,2,2,0
44,T197,admin,2,91,7,44,deep,2,2,0
44,T198,creative,3,19,15,158,admin,1,3,0
44,T199,admin,3,99,9,31,creative,4,2,0
45,T0,admin,4,14,8,117,creative,0,2,0
45,T1,routine,3,63,20,90,admin,1,3,0
45,T2,routine,1,31,8,13,routine,3,1,1
45,T3,routine,3,13,15,118,routine,3,3,0
45,T4,deep,2,26,13,108,routine,1,1,0
45,T5,deep,3,24,16,28,deep,0,2,1
45,T6,creative,5,97,8,12,deep,0,3,1
45,T7,creative,1,65,22,8,creative,4,1,1
45,T8,routine,3,14,6,47,creative,4,3,0
45,T9,deep,2,26,6,54,routine,2,2,1
45,T10,admin,5,52,22,59,deep,4,2,0
45,T11,creative,5,38,7,4,admin,1,2,0
45,T12,creative,4,58,12,168,creative,0,1,0
45,T13,deep,1,84,6,179,creative,3,2,0
45,T14,creative,3,93,17,64,deep,1,1,0
45,T15,creative,1,18,15,88,creative,2,1,0
45,T16,routine,4,84,13,111,creative,0,3,0
45,T17,admin,4,45,17,152,routine,3,2,0
45,T18,routine,2,59,17,2,admin,4,1,0
45,T19,creative,5,40,13,108,routine,2,3,0
45,T20,creative,5,82,21,32,creative,1,2,0
45,T21,admin,1,13,11,152,creative,2,3,1
45,T22,creative,3,47,8,92,admin,1,2,1
45,T23,routine,3,103,12,164,creative,1,1,0
45,T24,routine,2,85,21,126,routine,3,1,0
45,T25,admin,1,95,21,52,routine,2,2,1
45,T26,admin,3,105,16,178,admin,1,1,0
45,T27,routine,2,96,15,96,admin,1,2,0
45,T28,creative,2,111,22,7,routine,1,1,0
45,T29,admin,2,96,14,143,creative,2,3,0
45,T30,deep,2,72,17,25,admin,0,2,0
45,T31,creative,4,47,7,22,deep,0,3,0
45,T32,creative,5,72,20,7,creative,5,3,0
45,T33,admin,5,116,13,72,creative,2,1,0
45,T34,admin,5,87,8,147,admin,4,2,0
45,T35,deep,2,38,11,83,admin,3,2,0
45,T36,admin,2,114,12,151,deep,1,2,0
45,T37,deep,5,76,12,79,admin,2,1,0
45,T38,admin,4,109,10,3,deep,4,3,0
45,T39,creative,1,56,7,124,admin,1,3,1
45,T40,routine,2,99,21,154,creative,5,2,0
45,T41,creative,5,66,12,32,routine,3,2,0
45,T42,admin,2,83,6,156,creative,1,1,0
45,T43,creative,2,86,19,40,admin,1,1,0
45,T44,creative,4,35,8,59,creative,1,2,0
45,T45,creative,2,97,7,119,creative,2,1,0
45,T46,creative,5,72,15,105,creative,3,3,0
45,T47,admin,1,32,17,28,creative,1,1,0
45,T48,deep,1,46,22,85,admin,4,2,0
45,T49,routine,3,81,6,147,deep,2,3,0
45,T50,admin,3,43,12,139,routine,4,3,0
45,T51,deep,4,73,18,53,admin,2,1,0
45,T52,creative,3,50,22,52,deep,2,1,0
45,T53,creative,3,102,10,125,creative,1,2,0
45,T54,admin,1,106,22,163,creative,1,3,1
45,T55,creative,2,86,17,1,admin,2,3,0
45,T56,admin,2,20,16,61,creative,0,2,0
45,T57,admin,1,32,21,50,admin,3,2,0
45,T58,routine,2,113,8,46,admin,4,3,1
45,T59,creative,5,86,20,38,routine,2,1,0
45,T60,routine,2,50,20,170,creative,2,2,0
45,T61,creative,4,22,8,129,routine,1,2,0
45,T62,creative,1,23,13,40,creative,2,2,1
45,T63,creative,1,72,16,79,creative,4,1,1
45,T64,deep,2,84,18,106,creative,4,1,0
45,T65,admin,1,35,9,161,deep,2,1,0
45,T66,routine,4,62,8,7,admin,3,1,0
45,T67,deep,4,33,11,118,routine,7,3,0
45,T68,creative,4,43,12,9,deep,2,2,0
45,T69,deep,1,65,20,85,creative,2,1,0
45,T70,deep,2,46,6,32,deep,4,3,0
45,T71,deep,5,31,19,7,deep,1,3,0
45,T72,creative,5,111,18,153,deep,0,3,0
45,T73,deep,4,20,20,139,creative,1,3,0
45,T74,routine,2,54,21,70,deep,2,1,0
45,T75,creative,3,31,22,88,routine,6,2,0
45,T76,routine,4,83,13,141,creative,4,3,0
45,T77,deep,4,109,14,58,routine,3,2,0
45,T78,deep,3,106,13,147,deep,1,1,0
45,T79,deep,5,39,8,83,deep,1,1,1
45,T80,admin,4,48,17,170,deep,1,2,0
45,T81,deep,4,94,13,106,admin,2,3,0
45,T82,creative,5,22,17,113,deep,1,2,0
45,T83,admin,3,30,19,82,creative,1,2,0
45,T84,creative,2,29,12,161,admin,2,3,0
45,T85,admin,3,94,17,30,creative,3,1,0
45,T86,routine,2,58,15,139,admin,2,1,1
45,T87,creative,5,76,22,13,routine,2,1,0
45,T88,admin,1,112,18,93,creative,3,2,0
45,T89,creative,4,13,18,34,admin,1,3,1
45,T90,creative,2,43,19,74,creative,1,2,1
45,T91,creative,5,109,9,47,creative,3,2,0
45,T92,routine,5,67,15,35,creative,1,3,0
45,T93,creative,1,40,12,8,routine,1,1,0
45,T94,admin,2,55,14,29,creative,3,3,1
45,T95,admin,1,110,16,163,admin,2,3,1
45,T96,creative,3,76,16,135,admin,3,3,0
45,T97,admin,2,71,22,138,creative,6,3,0
45,T98,deep,3,70,20,2,admin,3,3,0
45,T99,creative,1,64,11,59,deep,1,2,0
45,T100,creative,1,109,21,18,creative,2,1,1
45,T101,creative,4,88,10,37,creative,1,2,0
45,T102,deep,1,117,14,9,creative,3,2,0
45,T103,deep,3,31,6,161,deep,4,1,0
45,T104,routine,5,74,19,110,deep,1,1,0
45,T105,creative,1,92,22,142,routine,2,3,1
45,T106,admin,4,111,14,24,creative,3,3,0
45,T107,admin,3,81,20,19,admin,0,2,1
45,T108,admin,4,83,21,60,admin,2,3,1
45,T109,creative,1,89,21,50,admin,0,3,1
45,T110,routine,5,12,18,91,creative,0,3,1
45,T111,creative,1,59,17,118,routine,1,3,0
45,T112,admin,5,105,15,30,creative,1,3,0
45,T113,routine,4,32,7,51,admin,1,3,0
45,T114,deep,4,102,18,27,routine,0,2,0
45,T115,deep,4,58,13,148,deep,2,2,0
45,T116,admin,4,54,20,14,deep,1,1,0
45,T117,routine,1,84,21,152,admin,3,1,0
45,T118,routine,3,111,18,171,routine,5,1,0
45,T119,admin,5,46,20,75,routine,2,2,0
45,T120,deep,3,34,15,107,admin,0,1,0
45,T121,deep,3,32,20,62,deep,1,2,0
45,T122,creative,5,56,22,48,deep,1,2,0
45,T123,creative,5,31,9,129,creative,3,2,0
45,T124,admin,5,15,10,82,creative,2,3,0
45,T125,deep,1,23,19,39,admin,3,2,1
45,T126,admin,5,26,14,124,deep,1,1,0
45,T127,deep,3,53,12,38,admin,1,2,0
45,T128,creative,5,89,6,88,deep,4,3,0
45,T129,deep,1,38,8,60,creative,0,2,0
45,T130,deep,3,102,9,150,deep,3,1,0
45,T131,routine,5,46,6,114,deep,1,1,0
45,T132,admin,1,39,6,142,routine,2,2,0
45,T133,deep,2,42,7,121,admin,2,3,0
45,T134,admin,3,14,11,132,deep,1,1,0
45,T135,routine,4,32,13,158,admin,1,1,0
45,T136,admin,2,38,8,43,routine,2,3,1
45,T137,deep,4,61,11,175,admin,1,2,0
45,T138,routine,1,26,17,100,deep,2,2,0
45,T139,routine,2,95,18,121,routine,2,2,1
45,T140,admin,1,43,8,54,routine,0,2,0
45,T141,creative,3,82,7,107,admin,6,3,0
45,T142,admin,3,118,8,111,creative,3,1,0
45,T143,routine,2,88,8,179,admin,3,1,1
45,T144,routine,4,34,7,69,routine,2,3,0
45,T145,deep,3,58,19,125,routine,3,1,0
45,T146,routine,5,89,11,5,deep,2,3,1
45,T147,admin,2,49,13,36,routine,1,3,0
45,T148,admin,4,17,15,62,admin,2,3,1
45,T149,deep,4,28,16,146,admin,2,1,0
45,T150,creative,2,28,15,96,deep,3,1,0
45,T151,routine,3,119,10,37,creative,3,1,0
45,T152,creative,4,106,13,36,routine,1,1,0
45,T153,routine,4,62,13,24,creative,1,1,0
45,T154,routine,1,116,10,79,routine,6,1,0
45,T155,creative,2,74,6,16,routine,5,1,0
45,T156,admin,5,51,13,135,creative,0,3,0
45,T157,admin,1,31,10,128,admin,1,2,0
45,T158,deep,1,51,10,95,admin,1,3,0
45,T159,deep,2,65,16,39,deep,2,3,0
45,T160,admin,1,55,12,126,deep,3,2,1
45,T161,deep,5,77,22,173,admin,1,1,0
45,T162,admin,5,84,7,65,deep,1,3,0
45,T163,admin,3,24,21,111,admin,4,3,0
45,T164,deep,1,95,6,55,admin,4,2,0
45,T165,deep,2,118,22,67,deep,1,3,0
45,T166,deep,5,90,21,49,deep,1,3,0
45,T167,admin,5,32,14,86,deep,2,3,0
45,T168,deep,4,17,15,16,admin,0,2,0
45,T169,admin,4,31,22,152,deep,1,1,0
45,T170,creative,2,58,12,30,admin,0,2,1
45,T171,admin,3,79,17,25,creative,1,2,0
45,T172,deep,5,117,12,142,admin,5,1,1
45,T173,admin,2,17,22,98,deep,2,3,0
45,T174,creative,5,33,16,131,admin,0,3,0
45,T175,admin,5,18,20,143,creative,3,3,0
45,T176,admin,4,48,11,163,admin,1,3,0
45,T177,routine,1,97,13,59,admin,2,1,0
45,T178,admin,2,63,20,164,routine,1,2,0
45,T179,routine,5,96,20,6,admin,2,3,0
45,T180,routine,1,74,13,38,routine,4,3,1
45,T181,admin,1,28,14,22,routine,1,2,1
45,T182,routine,3,48,19,149,admin,2,2,0
45,T183,creative,4,89,22,139,routine,0,2,0
45,T184,deep,4,13,12,102,creative,1,3,0
45,T185,deep,5,55,12,44,deep,1,3,0
45,T186,deep,2,20,15,93,deep,1,3,0
45,T187,creative,4,37,19,108,deep,6,2,0
45,T188,admin,1,86,21,178,creative,1,1,1
45,T189,admin,4,116,7,118,admin,1,2,0
45,T190,deep,5,87,20,83,admin,2,1,0
45,T191,admin,1,111,9,165,deep,1,3,0
45,T192,deep,3,29,17,12,admin,4,2,0
45,T193,routine,1,76,13,84,deep,3,2,1
45,T194,creative,2,17,8,108,routine,1,3,0
45,T195,deep,1,108,13,12,creative,3,3,1
45,T196,deep,1,22,17,37,deep,3,3,1
45,T197,creative,3,96,12,8,deep,1,1,0
45,T198,deep,4,48,8,174,creative,4,1,0
45,T199,deep,1,113,7,28,deep,4,1,0
46,T0,deep,1,84,19,12,routine,2,1,0
46,T1,routine,5,77,15,175,deep,1,1,0
46,T2,routine,5,12,18,175,routine,2,2,0
46,T3,admin,2,47,19,147,routine,1,1,0
46,T4,admin,5,60,17,136,admin,3,3,0
46,T5,routine,5,10,21,121,admin,1,3,0
46,T6,deep,1,103,14,115,routine,1,2,0
46,T7,creative,3,74,10,17,deep,1,1,0
46,T8,deep,5,21,17,169,creative,2,3,0
46,T9,routine,2,53,21,70,deep,1,2,0
46,T10,admin,1,21,18,143,routine,3,3,0
46,T11,deep,2,18,22,34,admin,4,1,0
46,T12,creative,5,90,16,158,deep,2,3,0
46,T13,deep,3,116,18,34,creative,2,2,0
46,T14,creative,5,15,7,120,deep,2,2,0
46,T15,admin,5,105,8,3,creative,9,2,0
46,T16,creative,5,11,15,38,admin,1,3,0
46,T17,creative,5,74,18,166,creative,3,3,0
46,T18,admin,5,70,13,129,creative,2,3,1
46,T19,admin,1,111,21,159,admin,0,2,0
46,T20,admin,3,95,12,175,admin,1,2,0
46,T21,creative,3,76,7,114,admin,4,1,0
46,T22,admin,5,113,6,137,creative,3,2,1
46,T23,admin,5,104,20,37,admin,1,1,0
46,T24,routine,1,85,6,59,admin,4,2,0
46,T25,deep,3,78,20,109,routine,4,3,0
46,T26,creative,4,103,21,29,deep,2,1,0
46,T27,routine,1,50,15,87,creative,2,2,0
46,T28,routine,1,115,16,145,routine,0,1,0
46,T29,deep,4,110,16,11,routine,1,2,0
46,T30,creative,1,56,7,71,deep,0,3,1
46,T31,admin,2,68,7,146,creative,2,3,0
46,T32,routine,1,90,17,56,admin,3,3,0
46,T33,admin,2,35,11,86,routine,2,1,0
46,T34,routine,3,106,13,118,admin,4,1,0
46,T35,admin,3,115,12,144,routine,3,3,0
46,T36,creative,1,48,9,104,admin,1,2,1
46,T37,creative,3,77,15,175,creative,1,3,0
46,T38,deep,5,72,20,73,creative,3,1,0
46,T39,routine,1,117,21,34,deep,2,1,0
46,T40,deep,1,114,19,44,routine,3,3,0
46,T41,deep,4,55,15,30,deep,2,3,0
46,T42,creative,5,31,15,120,deep,1,3,0
46,T43,admin,1,56,21,55,creative,0,1,1
46,T44,admin,4,91,12,107,admin,4,3,0
46,T45,deep,2,41,22,42,admin,3,1,0
46,T46,creative,1,118,7,156,deep,1,3,0
46,T47,admin,3,22,17,104,creative,1,2,0
46,T48,creative,1,40,22,169,admin,2,3,1
46,T49,admin,1,48,15,65,creative,0,2,1
46,T50,creative,4,21,13,148,admin,2,2,0
46,T51,admin,3,64,11,49,creative,2,3,0
46,T52,admin,2,62,18,53,admin,2,1,0
46,T53,admin,1,65,10,151,admin,4,3,0
46,T54,admin,1,19,21,38,admin,2,2,0
46,T55,deep,2,58,14,8,admin,2,1,0
46,T56,creative,5,33,6,60,deep,3,1,0
46,T57,creative,5,86,17,122,creative,3,2,0
46,T58,routine,5,91,22,6,creative,1,1,1
46,T59,admin,2,24,21,15,routine,3,3,1
46,T60,deep,1,99,9,177,admin,4,1,0
46,T61,admin,5,69,19,126,deep,3,3,0
46,T62,routine,5,96,7,85,admin,1,3,0
46,T63,deep,3,100,18,98,routine,2,1,0
46,T64,admin,3,11,15,20,deep,0,3,0
46,T65,routine,2,49,19,118,admin,2,1,0
46,T66,admin,4,41,11,37,routine,2,2,0
46,T67,routine,1,100,18,45,admin,2,3,1
46,T68,admin,2,111,19,36,routine,0,1,0
46,T69,creative,5,29,9,128,admin,1,2,0
46,T70,deep,5,76,22,39,creative,1,3,0
46,T71,admin,5,57,21,108,deep,3,3,0
46,T72,deep,5,68,21,158,admin,1,3,0
46,T73,deep,5,107,15,159,deep,1,2,0
46,T74,admin,3,72,17,68,deep,2,1,0
46,T75,deep,3,90,21,148,admin,4,3,0
